Player,Birth Year,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year_start,Year_end,Length,HOF
Casper Ware,1990.0,9.0,0.0,116.0,18.0,42.0,0.42857142857142855,7.0,21.0,0.3333333333333333,11.0,21.0,0.5238095238095238,0.5119047619047619,5.0,6.0,0.8333333333333334,0.0,9.0,9.0,10.0,8.0,0.0,5.0,11.0,48.0,13.0,0.5376344086021505,0.5,0.14285714285714285,0.0,8.7,4.2,13.7,3.3,0.0,10.1,18.1,0.1,0.1,0.2,0.071,-1.1,-2.5,-3.6,0.0,2014.0,2014.0,1.0,0
Cedric Ball,1969.0,7.0,0.0,26.0,3.0,8.0,0.375,0.0,0.0,0.0,3.0,8.0,0.375,0.375,2.0,2.0,1.0,5.0,6.0,11.0,0.0,0.0,2.0,2.0,5.0,8.0,10.8,0.4504504504504504,0.0,0.25,20.4,25.300000000000004,22.800000000000004,0.0,0.0,4.6,18.4,17.0,0.0,0.0,0.0,0.054000000000000006,-7.4,-4.3,-11.7,-0.1,1991.0,1991.0,1.0,0
Cedric Bozeman,1984.0,23.0,5.0,199.0,11.0,39.0,0.28205128205128205,2.0,13.0,0.15384615384615385,9.0,26.0,0.34615384615384615,0.3076923076923077,2.0,6.0,0.3333333333333333,3.0,20.0,23.0,9.0,5.0,2.0,9.0,32.0,26.0,-0.1,0.3121998078770413,0.3333333333333333,0.15384615384615385,1.8,12.3,7.0,6.9,1.3,0.8,17.8,11.7,-0.4,0.1,-0.3,-0.077,-7.2,-1.0,-8.2,-0.3,2007.0,2007.0,1.0,0
Cedric Ceballos,1970.0,609.0,313.0,14712.0,3414.0,6824.0,0.5002930832356389,235.0,760.0,0.3092105263157895,3179.0,6064.0,0.5242414248021108,0.5175117233294255,1630.0,2165.0,0.7528868360277137,1252.0,2006.0,3258.0,723.0,450.0,183.0,991.0,1074.0,8693.0,19.33980424143556,0.5589203507959777,0.11137162954279015,0.31726260257913247,9.703031538879825,15.144915715062535,12.440334420880914,8.293155247417076,1.5578779227841217,0.8220500271886896,11.292217237629147,25.92298803697662,26.100000000000005,14.100000000000001,40.199999999999996,0.13198545405111473,1.3216286025013595,-1.7224510603588907,-0.3829934747145188,5.999999999999999,1991.0,2001.0,11.0,0
Cedric Henderson,1966.0,8.0,0.0,16.0,4.0,8.0,0.5,0.0,0.0,0.0,4.0,8.0,0.5,0.5,3.0,3.0,1.0,3.0,5.0,8.0,0.0,0.0,0.0,4.0,2.0,11.0,15.3,0.5901287553648068,0.0,0.375,20.5,34.9,27.5,0.0,0.0,0.0,30.0,34.2,0.0,0.0,0.0,-0.015,-9.2,-9.7,-18.9,-0.1,1987.0,1987.0,1.0,0
Cedric Henderson,1976.0,260.0,136.0,6182.0,783.0,1797.0,0.4357262103505843,6.0,43.0,0.13953488372093023,777.0,1754.0,0.4429874572405929,0.4373956594323873,313.0,438.0,0.7146118721461188,170.0,585.0,755.0,419.0,228.0,111.0,401.0,578.0,1885.0,9.23722096408929,0.4736847395613453,0.023928770172509738,0.24373956594323873,3.346522161112908,11.393788417987706,7.402863151083792,11.793820769977353,1.953720478809447,1.3740375283079909,16.75247492720802,17.841135554836622,-3.9,7.0,3.3999999999999995,0.0256036881268198,-3.491216434810741,1.088919443545778,-2.4431737301844065,-0.7000000000000001,1998.0,2002.0,5.0,0
Cedric Hunter,1965.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017,-6.7,-0.4,-7.1,0.0,1992.0,1992.0,1.0,0
Cedric Jackson,1987.0,12.0,0.0,74.0,6.0,20.0,0.3,1.0,6.0,0.16666666666666666,5.0,14.0,0.35714285714285715,0.325,7.0,12.0,0.5833333333333334,2.0,6.0,8.0,14.0,3.0,2.0,11.0,7.0,20.0,5.5,0.39556962025316456,0.3,0.6,3.1,9.4,6.3,27.1,2.1,1.9,30.300000000000004,22.4,-0.3,0.1,-0.2,-0.111,-7.1,-0.4,-7.5,-0.1,2010.0,2010.0,1.0,0
Cedric Lewis,1970.0,3.0,0.0,4.0,2.0,3.0,0.6666666666666666,0.0,0.0,0.0,2.0,3.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,62.7,0.6666666666666666,0.0,0.0,60.0,0.0,29.4,0.0,12.8,0.0,0.0,33.5,0.0,0.0,0.1,0.613,20.3,-3.8,16.5,0.0,1996.0,1996.0,1.0,0
Cedric Maxwell,1956.0,522.0,376.0,14113.0,1893.0,3669.0,0.5159443990188062,1.0,18.0,0.05555555555555555,1892.0,3651.0,0.5182141878937278,0.5160806759334968,2048.0,2622.0,0.7810831426392068,1192.0,1670.0,2862.0,1148.0,365.0,182.0,1036.0,1334.0,5835.0,14.763069510380499,0.6049540919156983,0.004905968928863451,0.7146361406377759,9.380018422730814,12.964514986182953,11.147771558137887,10.684206051158506,1.2002338269680437,0.6930418762842769,17.715411322893786,16.685984553248776,25.900000000000002,13.6,39.5,0.1343332388577907,1.1513994189754126,0.4906752639410472,1.6221214483100685,13.0,1978.0,1988.0,11.0,0
Cedric Simmons,1986.0,75.0,4.0,705.0,70.0,171.0,0.4093567251461988,0.0,0.0,0.0,70.0,171.0,0.4093567251461988,0.4093567251461988,23.0,59.0,0.3898305084745763,55.0,86.0,141.0,14.0,11.0,32.0,30.0,91.0,163.0,7.346382978723404,0.41378960194963443,0.0,0.34502923976608185,8.804255319148938,14.326808510638298,11.553191489361701,3.115744680851064,0.825531914893617,3.547659574468085,13.661276595744681,14.61872340425532,-0.7,0.7,0.09999999999999998,0.005021276595744681,-5.821276595744681,0.1672340425531914,-5.641702127659575,-0.6,2007.0,2009.0,3.0,0
Cedrick Hordges,1957.0,77.0,1.0,1372.0,204.0,414.0,0.4927536231884058,3.0,13.0,0.23076923076923078,201.0,401.0,0.5012468827930174,0.4963768115942029,116.0,199.0,0.5829145728643216,119.0,276.0,395.0,65.0,26.0,19.0,111.0,230.0,527.0,10.4,0.5253608740728926,0.03140096618357488,0.4806763285024155,9.5,21.0,15.4,5.5,0.8,0.7,18.1,17.0,0.3,0.5,0.7,0.026000000000000002,-2.1,-2.2,-4.4,-0.8,1981.0,1982.0,2.0,0
Cezary Trybanski,1980.0,22.0,0.0,101.0,5.0,24.0,0.20833333333333334,0.0,0.0,0.0,5.0,24.0,0.20833333333333334,0.20833333333333334,5.0,12.0,0.4166666666666667,6.0,9.0,15.0,1.0,1.0,7.0,10.0,16.0,15.0,-2.989108910891089,0.2561475409836066,0.0,0.5,6.811881188118812,9.8990099009901,8.398019801980197,1.3623762376237623,0.5346534653465347,4.8297029702970296,25.35346534653465,17.594059405940595,-0.5,0.0,-0.4,-0.21718811881188121,-11.98811881188119,-0.8584158415841584,-12.831683168316832,-0.30000000000000004,2003.0,2004.0,2.0,0
Chad Gallagher,1970.0,2.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,66.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.20000000000001,0.1,0.0,0.1,1.442,28.399999999999995,-12.1,16.3,0.0,1994.0,1994.0,1.0,0
Chandler Parsons,1989.0,374.0,358.0,12005.0,1948.0,4177.0,0.4663634187215705,603.0,1615.0,0.373374613003096,1345.0,2562.0,0.5249804839968775,0.5385444098635385,587.0,826.0,0.7106537530266344,337.0,1468.0,1805.0,1086.0,371.0,135.0,587.0,764.0,5086.0,15.02256559766764,0.5600778779149157,0.3866411299976059,0.1977495810390232,3.1956101624323203,13.51310287380258,8.428221574344024,14.545764264889629,1.5786089129529364,0.8892211578508954,11.473069554352355,19.011761765930864,17.5,10.399999999999999,28.0,0.1117070387338609,1.6655060391503542,0.34537276134943773,1.993527696793003,12.2,2012.0,2017.0,6.0,0
Channing Frye,1984.0,801.0,438.0,18736.0,2784.0,6326.0,0.44008852355358835,978.0,2512.0,0.3893312101910828,1806.0,3814.0,0.4735186156266387,0.5173885551691432,847.0,1031.0,0.8215324927255092,751.0,3064.0,3815.0,806.0,433.0,522.0,753.0,2142.0,7393.0,13.423244022203244,0.5452354402298648,0.39709136895352515,0.16297818526715144,4.70433390264731,18.652444491887277,11.739608240819813,6.750768573868488,1.1925704526046115,2.1410920153714774,10.006068531169939,18.155177198975235,19.900000000000006,17.599999999999998,37.300000000000004,0.09562414602903502,-0.10437660119555935,0.007071947053800171,-0.08370516652433817,9.1,2006.0,2017.0,12.0,0
Charles Barkley,1964.0,1073.0,1012.0,39330.0,8435.0,15605.0,0.5405318808074335,538.0,2020.0,0.26633663366336635,7897.0,13585.0,0.5813029076186971,0.5577699455302788,6349.0,8643.0,0.7345828994562074,4260.0,8286.0,12546.0,4215.0,1648.0,888.0,3376.0,3287.0,23757.0,24.63824052885838,0.6120439490682155,0.1294456904838193,0.5538609420057674,12.523714721586575,23.70561912026443,18.19667937960844,17.4959649122807,2.086086956521739,1.3966259852529874,14.952766336130182,24.760737350622936,123.39999999999999,54.0,177.10000000000002,0.21625113145181793,5.654617340452581,1.787576913297737,7.432046783625732,93.60000000000001,1985.0,2000.0,16.0,1
Charles Bradley,1960.0,110.0,6.0,910.0,127.0,305.0,0.4163934426229508,0.0,4.0,0.0,127.0,301.0,0.4219269102990033,0.4163934426229508,93.0,159.0,0.5849056603773585,42.0,77.0,119.0,55.0,46.0,34.0,87.0,151.0,347.0,8.423076923076923,0.4627160230424579,0.013114754098360656,0.521311475409836,5.056263736263736,9.03989010989011,7.116703296703298,7.656483516483516,2.3819780219780218,2.0694505494505493,18.83681318681319,20.130439560439562,-0.9,1.3,0.30000000000000004,0.016353846153846156,-4.541098901098901,0.46769230769230774,-4.0734065934065935,-0.4,1982.0,1984.0,3.0,0
Charles Claxton,1971.0,3.0,0.0,7.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.2,0.3472222222222222,0.0,1.0,31.2,0.0,16.0,0.0,0.0,10.0,25.8,23.9,0.0,0.0,0.0,-0.179,-8.5,-2.6,-11.1,0.0,1996.0,1996.0,1.0,0
Charles Davis,1959.0,415.0,32.0,5050.0,970.0,2152.0,0.4507434944237918,19.0,112.0,0.16964285714285715,951.0,2040.0,0.4661764705882353,0.45515799256505574,255.0,346.0,0.7369942196531792,378.0,630.0,1008.0,309.0,127.0,74.0,334.0,634.0,2214.0,11.643465346534654,0.48041870638475165,0.05204460966542751,0.1607806691449814,8.446554455445545,13.953722772277228,11.230178217821782,9.085009900990098,1.2130297029702968,0.8710693069306932,12.656297029702971,21.62748514851485,-0.4999999999999999,6.200000000000001,5.8,0.05554415841584158,-2.611405940594059,-0.9822376237623762,-3.5655643564356434,-2.0,1982.0,1990.0,9.0,0
Charles Jenkins,1990.0,110.0,29.0,1334.0,179.0,412.0,0.4344660194174757,4.0,22.0,0.18181818181818182,175.0,390.0,0.44871794871794873,0.4393203883495146,46.0,61.0,0.7540983606557377,16.0,84.0,100.0,214.0,48.0,8.0,81.0,107.0,408.0,10.780134932533734,0.46486190866830734,0.05339805825242718,0.14805825242718446,1.330584707646177,7.071064467766116,4.200824587706147,24.90817091454273,1.8669415292353824,0.4669415292353823,15.473538230884559,17.842953523238382,0.10000000000000003,0.4,0.5,0.01709070464767616,-3.4586956521739127,-2.471064467766117,-5.929760119940029,-1.3,2012.0,2013.0,2.0,0
Charles Jones,1958.0,726.0,408.0,14095.0,725.0,1510.0,0.48013245033112584,0.0,6.0,0.0,725.0,1504.0,0.4820478723404255,0.48013245033112584,376.0,608.0,0.618421052631579,1112.0,2141.0,3253.0,623.0,442.0,1134.0,487.0,2079.0,1826.0,9.199950336998935,0.5136369773617174,0.003973509933774834,0.40264900662251657,8.516651294785385,16.84780418588152,12.622852075203973,5.501993614757005,1.5242071656615817,4.706136927988649,22.154189428875483,6.652373181979425,5.1,19.600000000000005,24.599999999999998,0.08393316778999642,-3.154487406881873,4.217098261794963,1.0619652358992548,10.799999999999999,1984.0,1998.0,15.0,0
Charles Jones,1962.0,201.0,32.0,3009.0,365.0,740.0,0.49324324324324326,1.0,9.0,0.1111111111111111,364.0,731.0,0.49794801641586867,0.4939189189189189,284.0,465.0,0.610752688172043,269.0,489.0,758.0,206.0,98.0,108.0,234.0,313.0,1015.0,12.155068128946493,0.5372644505610841,0.012162162162162163,0.6283783783783784,10.176271186440678,18.15114656031904,14.230741110003324,9.020505151213026,1.504120970422067,2.0388833499501495,19.703888334995014,15.79690927218345,0.7,3.9000000000000004,4.5,0.07244499833831838,-2.3201728148886676,1.4071784646061813,-0.912994350282486,0.7999999999999999,1985.0,1989.0,5.0,0
Charles Jones,1976.0,85.0,5.0,1138.0,105.0,324.0,0.32407407407407407,58.0,179.0,0.3240223463687151,47.0,145.0,0.32413793103448274,0.41358024691358025,28.0,45.0,0.6222222222222222,26.0,78.0,104.0,135.0,48.0,10.0,57.0,76.0,296.0,9.350439367311072,0.4304828388598022,0.5524691358024691,0.1388888888888889,2.5072056239015814,8.134622144112477,5.2,19.57205623901582,2.2163444639718803,0.6254833040421792,14.293321616871705,16.0,-0.39999999999999997,0.4,0.0,-0.0009332161687170485,-2.23128295254833,-2.088927943760984,-4.320210896309314,-0.6000000000000001,1999.0,2000.0,2.0,0
Charles O'Bannon,1976.0,48.0,1.0,399.0,50.0,125.0,0.4,0.0,4.0,0.0,50.0,121.0,0.4132231404958678,0.4,20.0,23.0,0.8695652173913043,32.0,35.0,67.0,29.0,11.0,4.0,17.0,37.0,120.0,11.657894736842104,0.44404973357015987,0.032,0.184,9.663909774436089,10.609774436090223,10.13684210526316,12.578947368421053,1.5210526315789472,0.7962406015037594,11.09624060150376,17.875187969924813,0.2,0.30000000000000004,0.5,0.06950375939849623,-1.9661654135338347,-0.8067669172932331,-2.772932330827068,-0.1,1998.0,1999.0,2.0,0
Charles Oakley,1964.0,1282.0,1159.0,40280.0,4835.0,10263.0,0.4711098119458248,68.0,269.0,0.2527881040892193,4767.0,9994.0,0.47698619171502904,0.4744226834258989,2679.0,3522.0,0.7606473594548552,3924.0,8281.0,12205.0,3217.0,1351.0,384.0,2785.0,4421.0,12417.0,13.365975670307845,0.5255792927599835,0.026210659651174122,0.34317451037708274,11.20713008937438,23.513314299900696,17.347907149950345,11.891338133068519,1.6947492552135057,0.6410029791459781,19.10266137040715,15.77256206554121,26.200000000000003,63.29999999999999,89.4,0.10669774081429989,-0.8693222442899703,2.344138530287984,1.4777855014895729,35.300000000000004,1986.0,2004.0,19.0,0
Charles Pittman,1959.0,234.0,28.0,3292.0,379.0,694.0,0.5461095100864554,0.0,5.0,0.0,379.0,689.0,0.5500725689404935,0.5461095100864554,302.0,425.0,0.7105882352941176,278.0,440.0,718.0,204.0,75.0,73.0,310.0,454.0,1060.0,10.054799513973268,0.601589103291714,0.007204610951008645,0.6123919308357348,9.87071688942892,15.074878493317133,12.527369380315918,7.888001215066828,1.0607837181044957,1.2524605103280682,25.996233292831107,14.658019441069259,1.0,3.2,4.2,0.06171719319562576,-2.364793438639125,0.3270048602673147,-2.007746051032807,0.0,1983.0,1986.0,4.0,0
Charles Shackleford,1967.0,303.0,105.0,4614.0,698.0,1444.0,0.48337950138504154,0.0,5.0,0.0,698.0,1439.0,0.4850590687977762,0.48337950138504154,229.0,350.0,0.6542857142857142,497.0,951.0,1448.0,170.0,119.0,148.0,276.0,664.0,1625.0,13.106675335934115,0.5084480600750939,0.0034626038781163434,0.24238227146814403,11.737624620719547,23.3278933680104,17.451452102297356,5.751322063285652,1.2711096662332033,1.9618118768964026,14.623862158647594,17.185002167316863,1.8,5.3999999999999995,7.4,0.07580819245773733,-2.8904421326397918,-0.06558300823580408,-2.940550498482878,-1.2,1989.0,1999.0,11.0,0
Charles Smith,1966.0,564.0,419.0,16378.0,2993.0,6300.0,0.4750793650793651,18.0,93.0,0.1935483870967742,2975.0,6207.0,0.47929756726276784,0.4765079365079365,2103.0,2718.0,0.7737306843267108,1192.0,2054.0,3246.0,798.0,462.0,789.0,1036.0,1945.0,8107.0,15.663505922579072,0.5407608405639335,0.014761904761904763,0.43142857142857144,8.254518256197338,13.862516790816949,11.078599340578824,7.649932836732202,1.3796922701184515,3.1411222371473926,12.309927952130908,22.141690072047872,17.799999999999997,23.200000000000003,40.9,0.11988270851141776,-0.8249725241177188,1.1038344120161194,0.23713518134082304,9.3,1989.0,1997.0,9.0,0
Charles Smith,1968.0,73.0,0.0,588.0,65.0,150.0,0.43333333333333335,0.0,10.0,0.0,65.0,140.0,0.4642857142857143,0.43333333333333335,56.0,83.0,0.6746987951807228,14.0,62.0,76.0,115.0,37.0,3.0,44.0,89.0,186.0,11.914795918367348,0.4986060476088356,0.06666666666666667,0.5533333333333333,2.7362244897959185,11.159183673469387,7.142857142857143,24.891326530612247,3.080612244897959,0.2647959183673469,19.05561224489796,16.541836734693874,0.2,0.7,0.9000000000000001,0.07642857142857143,-2.01734693877551,0.24234693877551017,-1.7749999999999997,0.1,1990.0,1996.0,7.0,0
Charles Smith,1976.0,142.0,36.0,1973.0,297.0,726.0,0.4090909090909091,72.0,250.0,0.288,225.0,476.0,0.4726890756302521,0.45867768595041325,63.0,104.0,0.6057692307692307,57.0,143.0,200.0,124.0,87.0,70.0,111.0,204.0,729.0,11.5409021794222,0.47229708717736085,0.3443526170798898,0.14325068870523416,3.376279776989356,8.308971109984794,5.871667511403953,10.91277242777496,2.344855549923974,2.532995438418652,12.354738976178409,20.619665484034464,-0.6000000000000001,2.0,1.5,0.03606639635073493,-1.6242777496198681,-0.0928535225544856,-1.717131272174354,0.19999999999999996,1998.0,2006.0,9.0,0
Charles Thomas,1970.0,36.0,0.0,156.0,18.0,51.0,0.35294117647058826,2.0,17.0,0.11764705882352941,16.0,34.0,0.47058823529411764,0.37254901960784315,10.0,15.0,0.6666666666666666,6.0,16.0,22.0,22.0,4.0,1.0,17.0,20.0,48.0,6.1,0.41666666666666663,0.3333333333333333,0.29411764705882354,4.4,11.5,8.0,20.4,1.3,0.4,22.8,21.0,-0.3,0.2,-0.1,-0.042,-5.1,-0.9,-6.0,-0.2,1992.0,1992.0,1.0,0
Charlie Bell,1980.0,376.0,137.0,9368.0,1192.0,2891.0,0.41231407817364235,438.0,1213.0,0.36108821104699096,754.0,1678.0,0.44934445768772346,0.48806641300588033,382.0,497.0,0.7686116700201208,180.0,634.0,814.0,857.0,303.0,31.0,362.0,750.0,3204.0,11.191172075149442,0.5151655475804584,0.4195780006918021,0.17191283292978207,2.161325789923143,8.19927412467976,5.084596498719043,14.297416737830911,1.713257899231426,0.25644748078565327,10.503234415029889,16.755273270708795,7.3999999999999995,4.9,12.500000000000002,0.06413172502134927,-0.04554867634500425,-1.2609948761742098,-1.3083795900939368,1.6,2002.0,2011.0,10.0,0
Charlie Criss,1949.0,140.0,22.0,2644.0,418.0,942.0,0.4437367303609342,17.0,68.0,0.25,401.0,874.0,0.4588100686498856,0.45276008492569003,225.0,257.0,0.8754863813229572,34.0,161.0,195.0,374.0,82.0,6.0,147.0,156.0,1078.0,13.236800302571863,0.5108617356029874,0.07218683651804671,0.27282377919320594,1.5090015128593042,6.820574886535553,4.151361573373676,19.979009077155826,1.4889561270801817,0.15794251134644477,12.756656580937973,18.93763237518911,2.9000000000000004,1.6,4.6000000000000005,0.08231845688350985,-0.8621406959152799,-2.1771558245083207,-3.031164901664145,-0.8,1978.0,1985.0,8.0,0
Charlie Sitton,1963.0,43.0,0.0,304.0,39.0,94.0,0.4148936170212766,0.0,2.0,0.0,39.0,92.0,0.42391304347826086,0.4148936170212766,13.0,25.0,0.52,24.0,36.0,60.0,26.0,7.0,6.0,19.0,50.0,91.0,8.0,0.43333333333333335,0.02127659574468085,0.26595744680851063,8.8,13.799999999999999,11.2,11.1,1.1,1.1,15.299999999999999,17.1,-0.2,0.3,0.1,0.008,-3.6999999999999997,-0.5,-4.2,-0.2,1985.0,1985.0,1.0,0
Charlie Villanueva,1985.0,656.0,163.0,13578.0,2652.0,6097.0,0.4349680170575693,716.0,2101.0,0.3407900999524036,1936.0,3996.0,0.4844844844844845,0.4936854190585534,788.0,1021.0,0.77179236043095,795.0,2224.0,3019.0,549.0,329.0,349.0,650.0,1453.0,6808.0,15.962940050081013,0.5199931563767903,0.344595702804658,0.16745940626537642,6.679702459861541,20.105759316541466,13.165186330829282,7.188717042274268,1.2755192222713212,2.063934305494182,8.98688319340109,24.134165561938428,11.9,10.6,22.5,0.07977625570776258,-0.021468552069524197,-1.8157166003829723,-1.832191780821918,0.6999999999999998,2006.0,2016.0,11.0,0
Charlie Ward,1971.0,630.0,285.0,14080.0,1400.0,3428.0,0.40840140023337224,639.0,1754.0,0.36431014823261115,761.0,1674.0,0.45459976105137395,0.5016044340723453,508.0,659.0,0.7708649468892261,242.0,1406.0,1648.0,2539.0,776.0,128.0,1038.0,1276.0,3947.0,13.79044034090909,0.5308018375668377,0.5116686114352392,0.19224037339556593,2.1004829545454546,11.633039772727274,6.931207386363637,29.211562500000003,2.9781036931818186,0.6898863636363637,21.885731534090908,15.88236505681818,10.7,22.3,33.0,0.1125955965909091,0.5000710227272728,1.236512784090909,1.7612855113636365,13.200000000000001,1995.0,2005.0,11.0,0
Chase Budinger,1989.0,407.0,50.0,7998.0,1188.0,2766.0,0.42950108459869846,413.0,1172.0,0.35238907849829354,775.0,1594.0,0.486198243412798,0.5041576283441793,409.0,513.0,0.797270955165692,238.0,1002.0,1240.0,473.0,213.0,65.0,310.0,485.0,3198.0,13.042710677669417,0.5344751514179135,0.4237165582067968,0.18546637744034708,3.3056639159789944,14.49586146536634,8.804288572143035,9.393398349587398,1.3511752938234556,0.5997124281070267,9.53703425856464,18.273618404601148,8.2,5.6,13.8,0.0833528382095524,-0.162603150787697,-1.2351337834458613,-1.3629032258064515,1.2,2010.0,2016.0,7.0,0
Chasson Randle,1994.0,26.0,0.0,299.0,40.0,98.0,0.40816326530612246,16.0,47.0,0.3404255319148936,24.0,51.0,0.47058823529411764,0.4897959183673469,41.0,43.0,0.9534883720930233,6.0,26.0,32.0,34.0,9.0,2.0,19.0,39.0,137.0,13.6,0.5858706808073897,0.47959183673469385,0.4387755102040816,2.2,9.4,5.8,16.8,1.5,0.5,14.0,19.7,0.5,0.1,0.7,0.106,0.3,-2.9,-2.6,0.0,2017.0,2017.0,1.0,0
Chauncey Billups,1977.0,1043.0,937.0,33008.0,4738.0,11413.0,0.4151406291071585,1830.0,4725.0,0.3873015873015873,2908.0,6688.0,0.43480861244019137,0.49531236309471655,4496.0,5029.0,0.894014714655001,480.0,2512.0,2992.0,5636.0,1051.0,168.0,2138.0,2169.0,15802.0,18.821049442559378,0.5798575639083619,0.4140015771488653,0.44063786909664415,1.6843856034900628,8.890138754241395,5.287187954435288,28.12734791565681,1.6974491032476973,0.3755180562287931,13.601239093553076,21.931486306349974,92.4,28.4,120.7,0.17557355792535143,4.1608973582161894,-1.6228793019873968,2.514787324285022,37.800000000000004,1998.0,2014.0,17.0,0
Cheick Diallo,1997.0,17.0,0.0,199.0,36.0,76.0,0.47368421052631576,0.0,0.0,0.0,36.0,76.0,0.47368421052631576,0.47368421052631576,15.0,21.0,0.7142857142857143,23.0,50.0,73.0,4.0,4.0,7.0,7.0,17.0,87.0,16.8,0.5103237916471141,0.0,0.27631578947368424,12.1,26.7,19.3,3.2,1.0,2.9,7.6,20.5,0.2,0.3,0.5,0.11099999999999999,-4.6,-1.0,-5.6,-0.2,2017.0,2017.0,1.0,0
